;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
10;261348.325421458;146640.633834517;225049.617017245;494096.589623058;436141.215040489;536796.780618306;395912.149118458;150147.404616368;633928.905180032;0;594699.47717268;462170.721022398;534579.764339399;343823.188141143;379660.421769394;415997.537629947;462006.108692962;186236.969519556;371303.127108203;107945.726696895;519604.543432133;294974.291203482;441536.410058422;207902.46349608;410211.767360771;249318.489604681;206724.601627386;608760.292815299;479901.987936597;597189.581565307;587873.633227314;530408.042898191;529560.950976747;430288.456234407;258082.513239646;284478.135501327;355191.901781566;209953.321529873;615190.44788998;217665.049414934;286829.540204319;354645.298989222;448716.771435982;141989.123560179;454059.133552229;522298.000258176;424625.395307967;367023.828704848;412491.055426382;72053.3012871926;81845.3985951737;357738.490046562;156962.67617194;117851.854225855;520937.79923417;201057.981374901;141208.043576705;248305.320650924;176940.164914863;299811.357824621;279005.651088203;297338.536357674;679295.324503799;661849.331340748;647789.921577474;253445.790958247;236700.910136942;273336.213676296;161399.86590982;186990.88156929;294535.022900791;359351.102625927;305395.888327983;147342.932809109;273834.999847895;97460.2531212036;180135.762567445;389302.130072631;229610.490212538;526098.911890327;519310.170602997;564843.342453383;484757.446362799;448845.915660266;339365.942667997;348227.601997972;164896.374932147;68182.3881118179;219413.336666171;143779.451108141;153464.269403511;141408.58923032;135362.781767267;172519.251786328
11;406615.075936515;724238.526923193;371352.133029269;328350.292503816;354440.301212747;390756.645381639;244397.130389965;744841.818229702;76793.1163559936;594699.47717268;0;132835.995885751;221907.823372108;700916.723477229;217806.117383898;340061.558987627;386108.410256938;441148.343233075;254528.900001515;515344.701255237;721399.966381531;334018.058176945;259830.954865051;548208.019502738;282483.525110817;677929.596859252;593837.174201294;763144.099753672;173585.715837052;104412.311057997;171622.342132741;306721.467362854;93736.5949149744;644551.522614223;414378.832809322;481867.0537341;348531.830798231;479424.079760303;275286.788158614;508321.590664373;323638.469604726;251378.319835296;572338.248863275;535317.438951837;181342.801507451;210913.675002927;179990.21830935;530929.556515142;725212.010504771;665897.148005582;598760.55607522;610142.636184935;696024.672001642;694238.578982169;666839.544850248;737279.282637974;454794.376862916;819906.681698669;702053.298500187;639418.754510141;822789.694715852;297606.085787951;258255.484402323;182996.424404886;56743.1044224597;736317.017753577;651038.757757424;355230.421716437;580977.247058505;428484.370121209;570628.79239915;415769.002717694;455794.107505721;640480.072540704;736991.992339336;616269.933960834;637395.143539535;440734.380936399;763123.888531719;78561.0478262065;142408.020559419;312759.126426112;244598.833312264;493629.921756201;415045.601965633;324259.341070878;645313.632163445;534911.481752513;615239.463510494;603420.510964686;639577.112477597;647265.789015456;631657.363895018;665985.119641901
12;291292.400455702;591566.872706952;238516.26791899;285272.808744675;288032.213667983;356705.571003051;148275.684863397;612278.51987124;178585.581883484;462170.721022398;132835.995885751;0;209662.769811735;584361.388691165;85737.4328834271;252133.940222965;312234.326322791;310336.837885253;135468.136792262;385795.86671446;628759.901944238;207988.755552951;178642.929901064;430140.240559647;202711.966119855;553051.521568161;468094.837686874;681631.574041042;124135.180878731;158506.928920057;189895.600985723;265158.84660845;95696.0910945042;544353.906570816;290970.922822183;365584.413952618;253621.534073753;360147.575354109;278864.818945405;383737.437934574;199047.615458795;129811.128095218;481489.75764168;405001.280468856;93450.0110214336;176880.909058381;70413.6397850811;427504.703502629;615553.855336625;533209.841703207;469221.646506775;501143.768772838;568141.148855257;563453.200827911;580524.749159945;610490.010598495;322008.560364595;687714.68303795;571265.78183011;521360.274188917;692250.097977475;164887.232506899;299095.086318381;244258.771280375;187584.809878019;614897.303927614;533315.190211922;234759.978913679;457598.011961489;300675.46993107;454700.802859172;325386.504735861;353130.757040992;509990.701526395;611152.96398557;484235.586493174;508793.368046295;344912.559589263;632671.877817341;68741.7432290319;113565.092846017;301052.369816103;201911.907140186;409033.680287495;307704.167862172;212229.70760609;520605.941488754;402075.766120996;497145.471929279;473342.549746435;509408.500504348;516360.504838329;500786.659433981;536146.966870225
13;285091.496267863;679731.122429015;350488.284542077;112083.343582197;156152.052822047;169057.593623958;144352.567154245;676637.412943081;298686.701362997;534579.764339399;221907.823372108;209662.769811735;0;746312.175034585;255250.225584425;456083.731801716;519437.507760037;441328.819134721;325002.410665113;432617.856846308;820798.579397065;372677.590078937;387003.087067764;415203.05926786;127035.23238172;694739.591246387;610752.379715424;880802.4543769;88251.7362766823;316683.825217832;373648.331987921;473731.042146431;138563.550575129;730978.550385006;453096.02847824;537230.940695291;195194.787260961;357658.876104593;474133.298901901;535227.257256032;253663.799907883;203491.795531117;677513.501908249;530606.269673398;303056.91693716;381690.884061769;166775.795265466;613988.611317139;788675.661550865;605123.026373063;508278.85208515;678380.363418602;589528.15274649;606623.38424856;777930.753840106;623226.476099361;416227.774918789;781367.110648373;683818.048943775;682321.796852766;801990.045149584;287481.678326824;473887.023822043;402414.0806149;233512.845843157;601437.625422489;509410.72327319;261247.364307806;462547.427299891;347627.577097292;622552.835687496;240540.914874927;296683.775944821;627741.459011277;747263.965231666;589536.274572464;637546.462402982;541036.260953773;745143.441091959;236624.249078887;311333.999768532;94305.2596302447;51907.6522129233;610356.444735228;495139.286373328;401190.577403169;527329.431111976;492518.531457489;476958.267726387;595882.978863592;629342.949220275;630708.08859186;616254.734862457;656794.978798911
14;543119.160396216;289015.999503305;401562.637675652;750615.308117654;705224.348238117;810595.762703324;605223.059916991;367157.405155243;702707.445644713;343823.188141143;700916.723477229;584361.388691165;746312.175034585;0;505757.725987447;378766.854249409;370215.661048292;310229.528318061;449629.032628863;423485.788200537;197749.644243812;379588.588821901;452467.520983828;543741.121641268;646483.648773421;98965.4341916528;149773.732724044;287359.910006986;666035.479052333;649892.808721294;605112.396780463;476178.477036045;677867.878402628;140992.749763637;296052.029906983;219343.238713612;619347.007104298;523204.90673653;572413.142097447;211568.991597455;506892.908773477;543102.821442021;216593.599413828;239358.860720486;520132.013931981;530454.055944865;588661.866866792;190903.128997117;70547.412627796;336148.912962331;425639.864942538;108236.745455523;478066.133421041;419112.94416322;228346.167739847;512056.33981394;362343.403218653;297645.814833342;205387.944899708;64028.455959625;245510.24577269;458843.931766617;651219.440106572;674256.215660657;757176.83850133;580967.364924812;579834.261531391;520171.76810919;503582.686028282;456791.558595038;130300.128431116;652686.590565313;613237.207373614;199436.295148778;118141.289327712;246986.032018328;164093.122863286;283077.892562543;213170.720652419;622416.074952983;572098.687888169;808745.022514404;707518.675954495;278822.606005601;288756.456671531;376674.851090891;505747.377385311;321761.020140206;563126.452073389;201471.74182669;192591.366178878;208361.502893073;210073.172256434;181695.28428126
15;239194.017231796;506509.963298731;154773.170710938;302374.427744183;286990.050316063;374191.188428646;142433.635566828;529445.078020462;254840.480267218;379660.421769394;217806.117383898;85737.4328834271;255250.225584425;505757.725987447;0;206611.156043694;273675.443876511;224680.768928356;70799.6601973099;309922.57215066;565893.995590566;126326.082603066;151654.128341565;369632.763902924;201269.978348736;469643.192368911;384434.215846014;625796.711035166;168044.471378164;222945.281879355;232274.936004506;256939.527329022;173042.155455081;477239.562368268;210057.739407668;289180.264644853;229264.584799497;299884.701005303;299517.528652977;301106.680487961;139083.546858933;89786.3794261264;422292.775022364;319416.219766369;96451.6274910049;190534.797914929;88531.7546457846;359943.692939285;541234.187173055;450028.764882674;392673.860000752;428297.194494143;493475.238994376;484404.2469138;522757.734712893;537071.628068427;238689.015487726;602178.388214414;485555.980988476;442142.613817531;606561.079966823;83647.7441656948;339043.690207289;299328.270028648;273147.083994406;548000.919244997;471484.842083038;178962.823000812;389949.014763013;229283.331412761;377435.129364019;299435.633450142;312832.625913525;424333.642254417;527158.195132958;398616.308980101;423704.498886289;286003.907760388;547001.833448203;146451.482855478;153766.747803362;336697.297961558;230490.433949922;356681.2555965;240379.298363193;145941.040128441;450521.740188748;317979.802659255;435403.48064004;387787.990210868;423818.654150415;430642.814763235;415074.075103126;450630.739627346
16;400744.300890918;496204.293420168;242478.609515335;508833.022321647;489715.961474871;580447.683403668;347986.353665021;546527.964637125;328201.295800642;415997.537629947;340061.558987627;252133.940222965;456083.731801716;378766.854249409;206611.156043694;0;68620.0695973406;230958.072290705;136633.846901756;397821.984032548;381891.434945414;146571.546828951;80230.7457692288;499048.99739625;405950.282942598;382624.105830499;310039.1151196;429924.962626655;367848.875070004;273774.777533029;226373.691046049;116750.817527171;345706.261489875;305172.286698188;158370.657643831;175447.79690087;422114.560136698;437744.240504209;210092.63543623;231087.402563026;307838.577004701;289070.983413721;232944.36515535;293585.306673985;164152.994046347;151725.755068387;291414.651385241;194973.786715184;391655.446613747;471104.271536628;465407.405597469;278142.526930358;564983.343748635;533820.617176704;329943.572323912;610789.883578869;297231.813736928;572019.334719824;443460.786049353;323365.853935189;553618.932992089;228252.523789536;284607.315674206;296681.170806853;393459.577079217;645387.954144098;588982.670430235;344814.872806247;497577.082720671;349956.557019881;253393.669101004;486626.845447901;483623.320184112;384832.384291632;442488.798419347;384078.809648321;366230.531695451;101594.075391184;496626.050311619;265269.625176426;200701.074551063;541750.423088193;436181.16401442;157217.916773561;96259.8323813241;82366.809654329;544131.588526699;348377.207978965;555855.413129304;348266.4599148;380904.77613366;395297.624446339;381093.396751757;401632.065332809
17;467616.086809471;526966.541191812;305958.253130718;576040.731469365;558047.802096536;647855.513499808;415665.087732522;583629.1377355;362522.977937262;462006.108692962;386108.410256938;312234.326322791;519437.507760037;370215.661048292;273675.443876511;68620.0695973406;0;281959.745122755;204498.215084163;454960.274431704;339331.529150345;211392.851585642;133828.202072026;560985.219173663;473911.250811157;391768.217163216;329035.724317681;377072.156343744;431459.431057055;306950.661029491;248967.277459441;106726.633756274;403053.566203275;274219.267896528;205766.31038865;194990.913438716;490723.109846325;501641.380298087;202221.617944895;259925.811184937;375951.056185494;357411.027939385;192126.575855059;330317.658809244;220407.742551936;180884.458950646;356656.615349378;179341.895780904;370641.066388878;511419.397138256;517858.496231802;263437.686470543;615056.712807821;579466.934000752;281644.76616023;660587.369965802;353315.377972325;594408.401119968;466166.094708637;322181.58098953;568827.26312905;296438.65961649;281115.226515185;310830.112656576;436439.528285932;699796.93171992;647901.717758704;412474.317218746;555977.760251766;413257.064980922;255771.913234725;555002.142676281;550817.062724667;411183.680542433;449692.160517537;418182.757232764;387529.713135191;90703.8843091571;514495.410739718;315771.285486884;243736.64255948;606815.06222475;501881.705771016;110489.159960575;123607.270434516;148703.995492659;599170.798335352;395993.807813129;615665.39897866;376762.708468067;406346.674588762;422446.992999078;409428.342355647;423930.180231605
18;243635.119968663;288812.647765066;91780.6990750936;440406.555305769;396241.708398708;501286.478498743;297890.280084393;325398.737072951;467890.84223976;186236.969519556;441148.343233075;310336.837885253;441328.819134721;310229.528318061;224680.768928356;230958.072290705;281959.745122755;0;195968.774647378;176926.761554149;428949.678654518;114431.12026281;256698.32661515;293477.599596541;336485.161913715;253616.207024441;169440.538364028;508698.839240265;366451.027593632;425352.207024172;407851.830587558;344345.398939969;394113.098869072;332717.126163515;76586.2903046407;137915.616633696;310982.530168162;246724.90792618;429258.471790599;100974.054825103;196672.108778406;238390.313430444;317002.45772751;94831.5571759352;280290.478717215;339231.389762104;294272.921317392;233395.543897847;361936.857571787;246815.404761438;235927.203268115;265176.798996912;334250.423689122;303656.411883838;408365.098357541;380008.59311355;76985.7260735281;380254.758503128;260992.237733355;247419.398848275;381922.083597119;157261.273498729;494880.279090047;482600.742132099;497158.71859853;417956.335522252;370573.004420355;211782.634500362;278639.532090924;163060.547112506;199414.051294452;351679.84169392;322492.328727228;199656.205698444;307835.269262367;176966.804501681;200690.188906402;221355.394159706;322335.051684927;366022.95655039;344834.843409595;499143.245854956;399700.06447187;291632.692632633;164503.586093181;162290.094656415;317685.792610188;118113.469082706;340519.554882016;163224.503477676;199179.051498515;206142.167774769;190543.315447754;226115.078236985
19;282074.312176173;484750.372056349;153668.580450451;372309.748935104;353750.838986274;443839.626620402;211352.548850257;517568.455654305;272850.836221315;371303.127108203;254528.900001515;135468.136792262;325002.410665113;449629.032628863;70799.6601973099;136633.846901756;204498.215084163;195968.774647378;0;319926.208757763;497748.412229993;82355.8823454888;93423.2308678823;399512.1647174;269422.114161812;423431.275233801;339580.6846645;555807.044776605;237164.033668803;229389.83071202;217050.746250119;201747.512406452;230617.961194586;410882.021191453;159887.322331983;230469.546174433;289546.718400445;332264.048155986;261509.676826536;253887.378752662;182999.091709975;153293.803119223;352794.043622222;286595.988860439;84332.3200779028;156935.58683742;158348.639812397;293626.321898162;480103.37009244;437983.632679096;398881.659448734;365800.460766035;501251.349325007;483534.698637093;453062.714946777;546364.142205;232367.562425476;575411.002542723;453015.041440011;387039.982002886;572624.262509614;106636.913225936;314442.270741255;290607.601548282;311270.53938827;566813.541274583;497692.019005567;222610.505888256;410616.785764721;250995.172480426;319657.446481875;356915.66972244;361710.718532523;391129.073651987;482629.095419404;372756.157148151;384953.216683769;216093.260588126;513003.138751872;176435.339525166;149173.885127299;407466.704704213;301289.07347213;285987.846225703;173539.813632539;77791.9180201898;466430.242550347;304996.56921918;462382.500508276;353452.755496176;389529.323708539;398928.522502312;383355.392808273;415152.508942853
21;154010.557454916;253987.886966094;166448.708420283;386782.754888239;328358.865421576;428871.892138632;298735.787229487;244050.567638038;563097.854310447;107945.726696895;515344.701255237;385795.86671446;432617.856846308;423485.788200537;309922.57215066;397821.984032548;454960.274431704;176926.761554149;319926.208757763;0;580385.68996346;257227.488364683;403568.150473106;123550.352212366;306584.687839511;336942.641095391;275488.869981543;665996.766160898;384799.853785407;532779.152520513;534575.654844531;503867.963135573;441898.686221713;486066.02209821;252624.528817803;308331.204243198;248409.559083502;104552.56654143;578445.786979236;252253.630113345;194598.099637414;266314.819925226;486006.811543321;189859.600687733;396299.103741158;476718.255043996;338339.495682426;401577.651880463;488104.623056422;174236.829090385;83459.184561802;413843.782279793;183591.548007022;180045.788122307;570498.554766926;227655.592638314;101757.770783723;355216.17074853;280773.572619633;370476.939490205;386827.652038567;226671.88426634;634368.382523165;605814.66510705;565553.339548876;249063.76334022;193782.504474559;173344.474460598;101747.833500648;88638.6091411111;346537.184527064;251883.909980421;199876.325240025;240655.277411611;371019.868353012;191343.435084772;267092.610494549;398281.941798956;336247.540856517;453105.490215991;459975.729315415;458141.40672612;381845.786841889;467800.376198692;341086.075374535;319567.580691258;147712.726509747;101731.008219315;163741.869334441;224512.889196861;245452.084454885;237816.479454925;227887.292259004;268934.677191388
